,Unnamed: 0,Unnamed: 0.1,ft_uname,ft_rname,ft_commit_date,author_association,merged_status,pull_title,pull_msg,pullauthordate,pullid,ft_total_changes,ft_addns,ft_delns,commitauthordate,commitid,pullcommitsha,pullcommitmsg,repodesc,repolang
361,3505,3505,Mozilla-GitHub-Standards,browserid-crypto,2019-03-28T03:47:06Z,CONTRIBUTOR,True,Add Mozilla Code of Conduct,"Fixes #118

_(Message COC002)_",2019-03-28T03:47:07Z,https://api.github.com/repos/mozilla/browserid-crypto/pulls/119,15.0,15.0,0.0,2019-03-28T03:47:06Z,a5059bf090e7d7f5fef1090205abe25d18f6e1e0,a5059bf090e7d7f5fef1090205abe25d18f6e1e0,"Add Mozilla Code of Conduct file

Fixes #118.

_(Message COC002)_","JavaScript implementation of JSON Web Signatures, JSON Web Tokens, and JSON Web Certificates",JavaScript
362,1868,1868,Mozilla-GitHub-Standards,configman,2019-03-28T03:49:44Z,CONTRIBUTOR,True,Add Mozilla Code of Conduct,"Fixes #170

_(Message COC002)_",2019-03-28T03:49:45Z,https://api.github.com/repos/mozilla/configman/pulls/171,15.0,15.0,0.0,2019-03-28T03:49:44Z,d21010ce16da8a4f9bbfaaf5d616febfcbf1464c,d21010ce16da8a4f9bbfaaf5d616febfcbf1464c,"Add Mozilla Code of Conduct file

Fixes #170.

_(Message COC002)_",the grand unified configuration system,Python
363,4292,4292,Mozilla-GitHub-Standards,briar-patch,2019-03-28T03:51:50Z,CONTRIBUTOR,True,Add Mozilla Code of Conduct,"Fixes #6

_(Message COC002)_",2019-03-28T03:51:52Z,https://api.github.com/repos/mozilla/briar-patch/pulls/7,15.0,15.0,0.0,2019-03-28T03:51:50Z,ca6b16fec964f65b343d815036b5ae7f861a7ec9,ca6b16fec964f65b343d815036b5ae7f861a7ec9,"Add Mozilla Code of Conduct file

Fixes #6.

_(Message COC002)_",[deprecated] event and alert framework for RelEng systems,Python
364,2223,2223,Mozilla-GitHub-Standards,One-Mozilla-blog,2019-03-28T03:53:16Z,CONTRIBUTOR,True,Add Mozilla Code of Conduct,"Fixes #69

_(Message COC002)_",2019-03-28T03:53:17Z,https://api.github.com/repos/mozilla/One-Mozilla-blog/pulls/70,15.0,15.0,0.0,2019-03-28T03:53:16Z,9d77554e69e130dc94f8199125729b46f94f27c0,9d77554e69e130dc94f8199125729b46f94f27c0,"Add Mozilla Code of Conduct file

Fixes #69.

_(Message COC002)_",A universal WordPress theme for Mozilla blogs,PHP
365,4507,4507,Mozilla-GitHub-Standards,bramble,2019-03-28T03:54:18Z,CONTRIBUTOR,True,Add Mozilla Code of Conduct,"Fixes #4

_(Message COC002)_",2019-03-28T03:54:19Z,https://api.github.com/repos/mozilla/bramble/pulls/5,15.0,15.0,0.0,2019-03-28T03:54:18Z,acdd48c575ff60a6639b5464836b1c0809d25d06,acdd48c575ff60a6639b5464836b1c0809d25d06,"Add Mozilla Code of Conduct file

Fixes #4.

_(Message COC002)_",[deprecated] a RelEng dashboard built on briar-patch,Python
366,171,171,Mozilla-GitHub-Standards,browserid-ios,2019-03-28T04:03:31Z,CONTRIBUTOR,True,Add Mozilla Code of Conduct,"Fixes #3

_(Message COC002)_",2019-03-28T04:03:32Z,https://api.github.com/repos/mozilla/browserid-ios/pulls/4,15.0,15.0,0.0,2019-03-28T04:03:31Z,f190341e96cc039df554a1dd6e5b2bbc287f0919,f190341e96cc039df554a1dd6e5b2bbc287f0919,"Add Mozilla Code of Conduct file

Fixes #3.

_(Message COC002)_",an iOS SDK for BrowserID,Objective-C
367,4000,4000,Mozilla-GitHub-Standards,identity-pubkeys,2019-03-28T04:06:55Z,CONTRIBUTOR,True,Add Mozilla Code of Conduct,"
As of January 1 2019, Mozilla requires that all GitHub projects include this [CODE_OF_CONDUCT.md](https://github.com/mozilla/repo-templates/blob/master/templates/CODE_OF_CONDUCT.md) file in the project root. The file has two parts:

1. Required Text - All text under the headings *Community Participation Guidelines and How to Report*, are required, and should not be altered.
2. Optional Text - The Project Specific Etiquette heading provides a space to speak more specifically about ways people can work effectively and inclusively together. Some examples of those can be found on the [Firefox Debugger](https://github.com/devtools-html/debugger.html/blob/master/CODE_OF_CONDUCT.md) project, and [Common Voice](https://github.com/mozilla/voice-web/blob/master/CODE_OF_CONDUCT.md). (The optional part is commented out in the [raw template file](https://raw.githubusercontent.com/mozilla/repo-templates/blob/master/templates/CODE_OF_CONDUCT.md), and will not be visible until you modify and uncomment that part.)

If you have any questions about this file, or Code of Conduct policies and procedures, please reach out to Mozilla-GitHub-Standards+CoC@mozilla.com.

_(Message COC002)_",2019-03-28T04:06:57Z,https://api.github.com/repos/mozilla/identity-pubkeys/pulls/31,15.0,15.0,0.0,2019-03-28T04:06:55Z,6020a7241efb5db6e2de73c3b1f58176eb511dd1,6020a7241efb5db6e2de73c3b1f58176eb511dd1,"See PR for details

_(Message COC002)_",ssh public keys for the full time identity group at mozilla,
368,259,259,Mozilla-GitHub-Standards,devtools-reqs,2019-03-28T04:18:56Z,CONTRIBUTOR,True,Add Mozilla Code of Conduct,"Fixes #3

_(Message COC002)_",2019-03-28T04:18:58Z,https://api.github.com/repos/mozilla/devtools-reqs/pulls/4,15.0,15.0,0.0,2019-03-28T04:18:56Z,4c10d2f5dbbc0e8e56806f7adde2c6d3e62d634f,4c10d2f5dbbc0e8e56806f7adde2c6d3e62d634f,"Add Mozilla Code of Conduct file

Fixes #3.

_(Message COC002)_",A big pile of Firefox Developer Tools Thinking and Requirements,
369,6075,6075,Mozilla-GitHub-Standards,corsica,2019-03-28T04:19:10Z,CONTRIBUTOR,True,Add Mozilla Code of Conduct,"Fixes #72

_(Message COC002)_",2019-03-28T04:19:10Z,https://api.github.com/repos/mozilla/corsica/pulls/73,15.0,15.0,0.0,2019-03-28T04:19:10Z,7f19009c5d5701dbd73fc725fbccdc0240142e06,7f19009c5d5701dbd73fc725fbccdc0240142e06,"Add Mozilla Code of Conduct file

Fixes #72.

_(Message COC002)_",Customizable signage powered by the web - empathic screens for the masses!,JavaScript
415,3806,3806,Muljayan,mozilla-campus-clubs,2018-11-10T01:07:31Z,CONTRIBUTOR,True,Updated infomation in challenges page,,2018-11-10T01:13:46Z,https://api.github.com/repos/mozilla/mozilla-campus-clubs/pulls/216,2.0,1.0,1.0,2018-11-10T01:07:31Z,cff9877189c59b7ae7aa9b7268cab6c8355e5b51,cff9877189c59b7ae7aa9b7268cab6c8355e5b51,Updated info in challenges page,Mozilla Campus Clubs,JavaScript
416,3977,3977,Nebelhom,mozdownload,2013-08-26T15:37:16Z,COLLABORATOR,True,Issue 138: Tinderbox linux64 downloads build for linux32,"This PR addresses Issue #138 

The regex for linux64 was the same as for linux32, so that if both builds are in one folder, linux32 is downloaded preferentially (probably cos it comes first in a list).

I specified the linux64 regex to avoid that problem.
",2013-08-26T15:41:52Z,https://api.github.com/repos/mozilla/mozdownload/pulls/139,7.0,3.0,4.0,2013-08-26T15:37:16Z,9e72d459f214f0fd1dfa832b65b5b6855c6b4635,9e72d459f214f0fd1dfa832b65b5b6855c6b4635,specified linux64 binary regex,Easy to use download tool and API for different types of Firefox and Thunderbird builds,Python
417,3978,3978,Nebelhom,mozdownload,2013-08-27T11:14:09Z,COLLABORATOR,True,Issue 138: Tinderbox linux64 downloads build for linux32,"This PR addresses Issue #138 

The regex for linux64 was the same as for linux32, so that if both builds are in one folder, linux32 is downloaded preferentially (probably cos it comes first in a list).

I specified the linux64 regex to avoid that problem.
",2013-08-26T15:41:52Z,https://api.github.com/repos/mozilla/mozdownload/pulls/139,5.0,3.0,2.0,2013-08-27T11:14:09Z,d886c156f65bf145a369d2055199e606b19cff31,d886c156f65bf145a369d2055199e606b19cff31,used PLATFORM_FRAGMENTS to adjust tinderbox binary regex,Easy to use download tool and API for different types of Firefox and Thunderbird builds,Python
418,3975,3975,Nebelhom,mozdownload,2013-11-17T22:04:28Z,COLLABORATOR,True,Added stub support for TinderboxScraper (#180),"This PR addresses issue #180

I added support for stub installers on a windows platform.

The current latest tinderbox folder for windows does not have a stub installer. At the time of writing this a suitable test for functionality would be

`mozdownload -t tinderbox -p win32 --date=1382263322 --stub`

This will however change after awhile.
",2013-11-17T22:10:10Z,https://api.github.com/repos/mozilla/mozdownload/pulls/183,12.0,10.0,2.0,2013-11-17T22:04:28Z,8250020e35ca03984e6946145723c737883be9f2,8250020e35ca03984e6946145723c737883be9f2,Added stub support for TinderboxScraper (#180),Easy to use download tool and API for different types of Firefox and Thunderbird builds,Python
419,3974,3974,Nebelhom,mozdownload,2014-01-28T21:01:35Z,COLLABORATOR,True,Allow download even if content-length header is missing (#194),"This PR addresses Issue #194

Having researched the topic a bit, it looks like it is not really possible to obtain the file size in a practical and sensible fashion when the `content-length` header is missing and the `transfer-encoding` header is `chunked`.

So, here is just a work around to avoid that error.
",2014-01-28T21:05:46Z,https://api.github.com/repos/mozilla/mozdownload/pulls/198,24.0,13.0,11.0,2014-01-28T21:01:35Z,87d86636362005b38f9407f21414d7cc41799e15,87d86636362005b38f9407f21414d7cc41799e15,Allow download even if content-length header is missing (#194),Easy to use download tool and API for different types of Firefox and Thunderbird builds,Python
420,7176,7176,NewAlexandria,contain-facebook,2018-09-05T01:10:49Z,CONTRIBUTOR,True,New domains for parent repo,"All recent domain additions. Includes
* edge and pixel domains with Akamai, appspot, and others
* additional messenger domain
* additional fbsbx CDN domains


## Changes
* I've attempted to dedupe the domains, [very much like the outcome of this discussion today](https://github.com/mozilla/contain-facebook/pull/157#issuecomment-431138717).  This include whatsapp domains.
* I have also organized the domains so that they are in more maintainable groups.  This make _this PR's diff_ harder to read, but will make things better going forward.

Look for comments, inline, about the additions

## Tests
![](https://addons.cdn.mozilla.net/user-media/previews/full/207/207994.png?modified=1536505218)
![](https://addons.cdn.mozilla.net/user-media/previews/full/207/207995.png?modified=1536505218)",2018-09-09T15:47:00Z,https://api.github.com/repos/mozilla/contain-facebook/pulls/175,16.0,12.0,4.0,2018-09-05T01:10:49Z,bc9f51218af4e57ac6cbf7c9167a329fcfd63c5a,bc9f51218af4e57ac6cbf7c9167a329fcfd63c5a,"more domains for FB, Instagram, Oculus, Onavo, etc.
from https://github.com/jmdugan/blocklists/blob/master/corporations/facebook/all

added Facebook messenger domain
based on https://github.com/jmdugan/blocklists/blob/master/corporations/facebook/all

added more Instagam CDNs
 based on https://github.com/jmdugan/blocklists/blob/master/corporations/facebook/all

added Facebook developer domains, from PR 19
https://github.com/mozilla/contain-facebook/pull/159/files",Facebook Container isolates your Facebook activity from the rest of your web activity in order to prevent Facebook from tracking you outside of the Facebook website via third party cookies.,JavaScript
421,5872,5872,Osmose,firefox-flicks,2012-02-13T03:58:20Z,CONTRIBUTOR,True,Views,"Adds the ability to see how many views a video has received.
",2012-02-13T22:21:23Z,https://api.github.com/repos/mozilla/firefox-flicks/pulls/25,195.0,188.0,7.0,2012-02-13T03:58:20Z,01c98d710494aaa29a1c61c6bb01393e54efb309,01c98d710494aaa29a1c61c6bb01393e54efb309,Add ability to track views for a video.,Firefox Flicks engagement campaign,Python
422,4572,4572,Osmose,moz-corsica,2015-06-16T22:18:26Z,CONTRIBUTOR,True,Add Multnomah Falls to PDX great job,"for yay
",2015-06-16T22:18:33Z,https://api.github.com/repos/mozilla/moz-corsica/pulls/29,3.0,2.0,1.0,2015-06-16T22:18:26Z,4b3855d2c9b0bf563a7fd76b26e55cb1e85da802,4b3855d2c9b0bf563a7fd76b26e55cb1e85da802,"Add Multnomah Falls to PDX great job

for yay",Public Corsica instance for the ambient Mozilla office,Shell
423,4208,4208,Osmose,ipquest,2016-02-20T00:20:57Z,CONTRIBUTOR,True,Just messin around,"You know me
",2016-02-20T00:21:03Z,https://api.github.com/repos/mozilla/ipquest/pulls/1,22.0,22.0,0.0,2016-02-20T00:20:57Z,c8485fcb050f33f8ae3b34214428e92607f718a8,c8485fcb050f33f8ae3b34214428e92607f718a8,"Just messin around

You know me",It's Dangerous To Go Alone.,JavaScript
424,3074,3074,Parikshit-Hooda,lightbeam-we,2019-06-29T09:52:53Z,CONTRIBUTOR,True,Issues/253,"fixes #253
`src` added explicitly.
some grammatical changes, some indentation changes.",2019-06-29T10:01:27Z,https://api.github.com/repos/mozilla/lightbeam-we/pulls/254,10.0,5.0,5.0,2019-06-29T09:52:53Z,4cffdfd743fe3fbdc0caeae20c70d0998ee15a07,4cffdfd743fe3fbdc0caeae20c70d0998ee15a07,markdown refactor to increase readability,Web Extension version of the Firefox Lightbeam add-on,JavaScript
425,3075,3075,Parikshit-Hooda,lightbeam-we,2019-06-29T09:54:18Z,CONTRIBUTOR,True,Issues/253,"fixes #253
`src` added explicitly.
some grammatical changes, some indentation changes.",2019-06-29T10:01:27Z,https://api.github.com/repos/mozilla/lightbeam-we/pulls/254,2.0,1.0,1.0,2019-06-29T09:54:18Z,0e08624706c2d63b5cbb891dea2b0234628b5ef6,0e08624706c2d63b5cbb891dea2b0234628b5ef6,markdown refactor to increase readability,Web Extension version of the Firefox Lightbeam add-on,JavaScript
426,3076,3076,Parikshit-Hooda,lightbeam-we,2019-06-29T09:56:08Z,CONTRIBUTOR,True,Issues/253,"fixes #253
`src` added explicitly.
some grammatical changes, some indentation changes.",2019-06-29T10:01:27Z,https://api.github.com/repos/mozilla/lightbeam-we/pulls/254,2.0,1.0,1.0,2019-06-29T09:56:08Z,e9e334753f82c94474d2438eb4d02e376e32e050,e9e334753f82c94474d2438eb4d02e376e32e050,markdown refactor,Web Extension version of the Firefox Lightbeam add-on,JavaScript
427,3077,3077,Parikshit-Hooda,lightbeam-we,2019-06-29T09:57:55Z,CONTRIBUTOR,True,Issues/253,"fixes #253
`src` added explicitly.
some grammatical changes, some indentation changes.",2019-06-29T10:01:27Z,https://api.github.com/repos/mozilla/lightbeam-we/pulls/254,4.0,2.0,2.0,2019-06-29T09:57:55Z,5e901c65e4fda4d73aaec3b2b046daaa65074fff,5e901c65e4fda4d73aaec3b2b046daaa65074fff,markdown refactor to increase readability,Web Extension version of the Firefox Lightbeam add-on,JavaScript
428,5930,5930,PaulMcMillan,django-csp,2011-08-17T02:56:01Z,CONTRIBUTOR,True,Fix the CSP_NOTIFY setting,"As documented, the `CSP_NOTIFY` setting is a list of recipient addresses for CSP violation reports. This setting currently does nothing. This patch implements this functionality, and retains the current fallback to django admins if `CSP_NOTIFY` is not set.
",2011-08-17T03:01:21Z,https://api.github.com/repos/mozilla/django-csp/pulls/1,16.0,11.0,5.0,2011-08-17T02:56:01Z,1ea57bbb895980ecce8b59f3d0eb6be6bb68d0df,1ea57bbb895980ecce8b59f3d0eb6be6bb68d0df,Fixed CSP_NOTIFY setting and updated docs slightly.,Content Security Policy for Django.,Python
429,6778,6778,Pomax,friendlycode,2012-05-08T01:42:01Z,CONTRIBUTOR,True,restyling!,"this time based on the IE8 compatible lovebomb-template
",2012-05-08T15:27:36Z,https://api.github.com/repos/mozilla/friendlycode/pulls/6,2500.0,2419.0,81.0,2012-05-08T01:42:01Z,8b9cf919186885f8141eccad2d6f19486cbbf8f2,8b9cf919186885f8141eccad2d6f19486cbbf8f2,applied restyle to toolness's lovebomb skeleton instead,World's friendliest HTML editor.,JavaScript
430,6779,6779,Pomax,friendlycode,2012-05-08T13:17:19Z,CONTRIBUTOR,True,restyling!,"this time based on the IE8 compatible lovebomb-template
",2012-05-08T15:27:36Z,https://api.github.com/repos/mozilla/friendlycode/pulls/6,1.0,1.0,0.0,2012-05-08T13:17:19Z,b9068c79b18b9844352ff83058429ca66ba254ca,b9068c79b18b9844352ff83058429ca66ba254ca,minor tweak to set up a white line at the top of the page,World's friendliest HTML editor.,JavaScript
431,6780,6780,Pomax,friendlycode,2012-05-08T14:46:55Z,CONTRIBUTOR,True,restyling!,"this time based on the IE8 compatible lovebomb-template
",2012-05-08T15:27:36Z,https://api.github.com/repos/mozilla/friendlycode/pulls/6,36.0,22.0,14.0,2012-05-08T14:46:55Z,0496f8f86a2abd9d098505a752dd04ce49e23163,0496f8f86a2abd9d098505a752dd04ce49e23163,hooked in help/errors,World's friendliest HTML editor.,JavaScript
432,6781,6781,Pomax,friendlycode,2012-05-08T15:02:02Z,CONTRIBUTOR,True,restyling!,"this time based on the IE8 compatible lovebomb-template
",2012-05-08T15:27:36Z,https://api.github.com/repos/mozilla/friendlycode/pulls/6,1.0,0.0,1.0,2012-05-08T15:02:02Z,8f9db922dc1eb60a4c4f58c61a45884cc128ac44,8f9db922dc1eb60a4c4f58c61a45884cc128ac44,removed a window.console.log,World's friendliest HTML editor.,JavaScript
433,6782,6782,Pomax,friendlycode,2012-05-08T15:07:24Z,CONTRIBUTOR,True,restyling!,"this time based on the IE8 compatible lovebomb-template
",2012-05-08T15:27:36Z,https://api.github.com/repos/mozilla/friendlycode/pulls/6,6.0,4.0,2.0,2012-05-08T15:07:24Z,43b1c042d6bb625d50f779e943206d589874eb94,43b1c042d6bb625d50f779e943206d589874eb94,final bits of styling,World's friendliest HTML editor.,JavaScript
434,6783,6783,Pomax,friendlycode,2012-05-08T16:18:54Z,CONTRIBUTOR,True,restyling!,"this time based on the IE8 compatible lovebomb-template
",2012-05-08T15:27:36Z,https://api.github.com/repos/mozilla/friendlycode/pulls/6,2.0,1.0,1.0,2012-05-08T16:18:54Z,7c0a9287f2167b55b9dcea1cbc639fdff321c179,7c0a9287f2167b55b9dcea1cbc639fdff321c179,linked up save button (still needs styling fixed up,World's friendliest HTML editor.,JavaScript
435,6784,6784,Pomax,friendlycode,2012-05-08T16:21:31Z,CONTRIBUTOR,True,restyling!,"this time based on the IE8 compatible lovebomb-template
",2012-05-08T15:27:36Z,https://api.github.com/repos/mozilla/friendlycode/pulls/6,39.0,38.0,1.0,2012-05-08T16:21:31Z,9800c0c0e53dffc9eba72482678c17a4ce10f1e0,9800c0c0e53dffc9eba72482678c17a4ce10f1e0,save styling,World's friendliest HTML editor.,JavaScript
436,6777,6777,Pomax,friendlycode,2012-05-08T18:07:36Z,CONTRIBUTOR,True,CSS cleanups,"removed double declarations and commented blocks from the lovebomb theming
",2012-05-08T18:08:32Z,https://api.github.com/repos/mozilla/friendlycode/pulls/7,212.0,10.0,202.0,2012-05-08T18:07:36Z,63f41595548729e534414097451e4437e07617ff,63f41595548729e534414097451e4437e07617ff,cleaned up CSS for editor page,World's friendliest HTML editor.,JavaScript
437,6774,6774,Pomax,friendlycode,2012-05-09T19:07:32Z,CONTRIBUTOR,True,re-enabled the share button,"social share functions are in,
share button auto-saves when selected
social media will point to saved link, not current link
",2012-05-09T19:34:34Z,https://api.github.com/repos/mozilla/friendlycode/pulls/9,171.0,147.0,24.0,2012-05-09T19:07:32Z,1fd6b38ec3158ce414bc737b843cbac305495fe1,1fd6b38ec3158ce414bc737b843cbac305495fe1,filled in the share button dialog,World's friendliest HTML editor.,JavaScript
438,6775,6775,Pomax,friendlycode,2012-05-09T19:30:49Z,CONTRIBUTOR,True,re-enabled the share button,"social share functions are in,
share button auto-saves when selected
social media will point to saved link, not current link
",2012-05-09T19:34:34Z,https://api.github.com/repos/mozilla/friendlycode/pulls/9,31.0,19.0,12.0,2012-05-09T19:30:49Z,d65bb6953f26923f13e359f0b1a1efba726db716,d65bb6953f26923f13e359f0b1a1efba726db716,"updates to lateSocials so that the social media buttons get the saved URL, not the 'current' URL",World's friendliest HTML editor.,JavaScript
553,6078,6078,RAMilewski,corsica,2019-02-27T17:55:24Z,COLLABORATOR,True,Added query string capability,"Modified app.js  to support admin commands in the querystring:

?default=tagname  - subscribes the client to “tagname” instead of
“default”

?name=foo - change the name of the client to “foo”

?subscribe=tagname1, tagname2….  - Subscribes the client to a list of
one or tags.

?unsubscribe=tagname1, tagname2… - Unsubscribes the client to a list of
one or more tags.",2019-02-27T19:21:30Z,https://api.github.com/repos/mozilla/corsica/pulls/69,53.0,51.0,2.0,2019-02-27T17:55:24Z,599e04b3d5580e05df1a45d91b4742191ce3b80c,599e04b3d5580e05df1a45d91b4742191ce3b80c,"Added query string capability

Modified app.js  to support admin commands in the querystring:

?default=tagname  - subscribes the client to “tagname” instead of
“default”

?name=foo - change the name of the client to “foo”

?subscribe=tagname1, tagname2….  - Subscribes the client to a list of
one or tags.

?unsubscribe=tagname1, tagname2… - Unsubscribes the client to a list of
one or more tags.",Customizable signage powered by the web - empathic screens for the masses!,JavaScript
